tsne_x,tsne_y,item_id
-56.93440628051758,16.006759643554688,599
-14.749129295349121,-1.2238713502883911,600
-28.25501251220703,-7.673124313354492,601
-13.344145774841309,-5.3218674659729,602
-62.772422790527344,-9.541312217712402,603
-53.633785247802734,12.561971664428711,604
-22.17267608642578,-1.347915768623352,605
-52.650875091552734,11.998897552490234,606
-39.600894927978516,10.894083976745605,607
-59.6522216796875,14.042016983032227,608
-59.60342025756836,15.606419563293457,609
7.176948547363281,4.174699306488037,610
-18.508939743041992,-0.943216860294342,611
-18.3056697845459,-0.03834254667162895,612
2.088362693786621,3.017012357711792,613
-18.756999969482422,-0.35524260997772217,614
-57.699981689453125,20.230506896972656,615
43.4991569519043,12.611459732055664,616
49.8348274230957,12.215513229370117,617
43.345462799072266,12.106440544128418,618
43.10376739501953,12.14249324798584,619
29.178091049194336,-25.283166885375977,620
-56.95368576049805,18.50758934020996,621
2.9584171772003174,-25.94815444946289,622
-55.70410919189453,16.35672950744629,623
-19.40349006652832,-0.6195343732833862,624
-59.26093673706055,22.2691707611084,625
-20.394084930419922,-3.3366401195526123,626
-62.598388671875,18.15884017944336,627
-58.49370193481445,17.82383918762207,628
-19.230823516845703,0.27421897649765015,629
0.03878716379404068,1.4740631580352783,630
-58.104557037353516,15.327972412109375,631
-59.407081604003906,18.412147521972656,632
-22.58797836303711,-8.661477088928223,633
-60.834571838378906,15.864535331726074,634
-21.12499237060547,-8.865457534790039,635
-14.4915132522583,1.5278139114379883,636
-22.693220138549805,-1.3989413976669312,637
-17.334335327148438,-2.1768195629119873,638
-22.47581672668457,-7.211576461791992,639
-18.25922393798828,-0.6503751277923584,640
-14.455820083618164,-1.1672241687774658,641
-51.89249801635742,14.482087135314941,642
-5.534959316253662,-13.29467487335205,643
-39.7602424621582,13.155616760253906,644
-40.200294494628906,12.725973129272461,645
-55.96287155151367,15.109566688537598,646
-41.373878479003906,8.48291301727295,647
-23.116600036621094,-6.542297840118408,648
2.5418739318847656,4.719201564788818,649
30.80898094177246,-23.97905158996582,650
-22.57299041748047,-7.152841091156006,651
21.200889587402344,30.771522521972656,652
-57.60196304321289,19.762773513793945,653
-41.47153854370117,13.239469528198242,654
-20.056947708129883,-6.257195472717285,655
-52.852970123291016,10.732272148132324,656
-58.0428352355957,16.147478103637695,657
2.630622386932373,-0.7985596656799316,658
-53.00630569458008,12.582002639770508,659
-53.00181579589844,13.030741691589355,660
-63.878787994384766,19.26796531677246,661
-20.11302375793457,-2.4584028720855713,662
-57.86018753051758,18.24578094482422,663
-61.093658447265625,19.033533096313477,664
-59.813175201416016,14.442464828491211,665
-60.52070999145508,-10.235718727111816,666
-31.428987503051758,32.405616760253906,667
-61.38994598388672,14.467741966247559,668
-55.42201614379883,13.139595985412598,669
-41.33233642578125,13.577937126159668,670
-18.23215675354004,-3.293375015258789,671
-47.211936950683594,22.98525047302246,672
32.27298355102539,-10.906015396118164,673
-24.775419235229492,-8.08332347869873,674
-20.29128074645996,-2.587740659713745,675
-58.96402359008789,17.189701080322266,676
-56.339622497558594,16.524288177490234,677
-56.445343017578125,15.01362419128418,678
-18.1914005279541,-0.18616297841072083,679
-17.018836975097656,-0.04099813476204872,680
33.01992416381836,-22.92666244506836,681
-54.647865295410156,17.98145866394043,682
-63.87815856933594,19.26084327697754,683
-57.135948181152344,20.645854949951172,684
16.30148696899414,-14.740546226501465,685
2.216468334197998,2.1094746589660645,686
-57.699981689453125,20.230506896972656,687
2.1603994369506836,2.5530405044555664,688
-57.32848358154297,21.310148239135742,689
-59.508731842041016,20.6800594329834,690
-59.09552764892578,15.361797332763672,691
-31.219789505004883,-54.405582427978516,692
-28.315032958984375,-52.69123458862305,693
-31.879680633544922,-55.19472885131836,694
-28.25177001953125,-52.568687438964844,695
-28.174158096313477,-52.52296447753906,696
-31.730060577392578,-55.385677337646484,697
-36.23500061035156,-56.74419021606445,698
-10.487993240356445,-71.193115234375,699
-33.16167449951172,-51.37628173828125,700
-19.273645401000977,-56.560062408447266,701
-19.407939910888672,-56.3558349609375,702
-31.306880950927734,-52.32624053955078,703
-33.994590759277344,-50.352378845214844,704
-12.495838165283203,-69.04434204101562,705
-29.605058670043945,-57.46506118774414,706
-36.57882308959961,-47.57707595825195,707
-33.583621978759766,-55.18638610839844,708
-19.659515380859375,-56.5913200378418,709
-19.79026222229004,-56.468292236328125,710
-32.85723114013672,-49.08233642578125,711
-31.23758888244629,-54.071502685546875,712
-29.751731872558594,-48.62822341918945,713
-29.541372299194336,-48.46623992919922,714
-29.312578201293945,-48.41810607910156,715
-29.36934471130371,-48.43967819213867,716
-27.431522369384766,-55.16532516479492,717
-27.39129066467285,-55.35678482055664,718
